cultivo,campania,provincia,departamento,id_provincia,id_departamento,sup_sembrada_ha,sup_cosechada_ha,produccion_tn,rendimiento_kg_ha,codigo_indec
Maíz,2023/24,CORRIENTES,CAPITAL,18,21,300,300,1200,4000,18021
Maíz,2021/22,CORRIENTES,CONCEPCION,18,28,500,500,2250,4500,18028
Maíz,2022/23,CORRIENTES,CONCEPCION,18,28,500,250,1125,4500,18028
Maíz,2023/24,CORRIENTES,CONCEPCION,18,28,500,500,2000,4000,18028
Maíz,2024/25,CORRIENTES,CONCEPCION,18,28,320,320,2080,6500,18028
Maíz,2021/22,CORRIENTES,CURUZU CUATIA,18,35,800,800,3600,4500,18035
Maíz,2022/23,CORRIENTES,CURUZU CUATIA,18,35,800,500,2250,4500,18035
Maíz,2023/24,CORRIENTES,CURUZU CUATIA,18,35,800,800,3200,4000,18035
Maíz,2024/25,CORRIENTES,CURUZU CUATIA,18,35,800,800,5200,6500,18035
Maíz,2021/22,CORRIENTES,EMPEDRADO,18,42,300,300,1350,4500,18042
Maíz,2022/23,CORRIENTES,EMPEDRADO,18,42,300,200,900,4500,18042
Maíz,2023/24,CORRIENTES,EMPEDRADO,18,42,300,300,1200,4000,18042
Maíz,2024/25,CORRIENTES,EMPEDRADO,18,42,160,160,1040,6500,18042
Maíz,2021/22,CORRIENTES,ESQUINA,18,49,500,500,2250,4500,18049
Maíz,2022/23,CORRIENTES,ESQUINA,18,49,500,300,1350,4500,18049
Maíz,2023/24,CORRIENTES,ESQUINA,18,49,500,500,2000,4000,18049
Maíz,2024/25,CORRIENTES,ESQUINA,18,49,500,400,2600,6500,18049
Maíz,2021/22,CORRIENTES,GOYA,18,70,500,500,2250,4500,18070
Maíz,2022/23,CORRIENTES,GOYA,18,70,500,300,1350,4500,18070
Maíz,2023/24,CORRIENTES,GOYA,18,70,500,500,2000,4000,18070
Maíz,2024/25,CORRIENTES,GOYA,18,70,960,960,6240,6500,18070
Maíz,2021/22,CORRIENTES,ITUZAINGO,18,84,700,700,3150,4500,18084
Maíz,2022/23,CORRIENTES,ITUZAINGO,18,84,700,450,2025,4500,18084
Maíz,2023/24,CORRIENTES,ITUZAINGO,18,84,700,700,2800,4000,18084
Maíz,2024/25,CORRIENTES,ITUZAINGO,18,84,560,560,3640,6500,18084
Maíz,2021/22,CORRIENTES,LAVALLE,18,91,900,900,4050,4500,18091
Maíz,2022/23,CORRIENTES,LAVALLE,18,91,900,600,2700,4500,18091
Maíz,2023/24,CORRIENTES,LAVALLE,18,91,900,900,3600,4000,18091
Maíz,2024/25,CORRIENTES,LAVALLE,18,91,560,360,2340,6500,18091
Maíz,2021/22,CORRIENTES,MERCEDES,18,105,700,700,3150,4500,18105
Maíz,2022/23,CORRIENTES,MERCEDES,18,105,700,500,2250,4500,18105
Maíz,2023/24,CORRIENTES,MERCEDES,18,105,900,900,3600,4000,18105
Maíz,2024/25,CORRIENTES,MERCEDES,18,105,1200,1200,7800,6500,18105
Maíz,2021/22,CORRIENTES,PASO DE LOS LIBRES,18,119,400,400,1800,4500,18119
Maíz,2022/23,CORRIENTES,PASO DE LOS LIBRES,18,119,400,300,1350,4500,18119
Maíz,2023/24,CORRIENTES,PASO DE LOS LIBRES,18,119,400,400,1600,4000,18119
Maíz,2024/25,CORRIENTES,PASO DE LOS LIBRES,18,119,320,320,2080,6500,18119
Maíz,2021/22,CORRIENTES,SALADAS,18,126,600,600,2700,4500,18126
Maíz,2022/23,CORRIENTES,SALADAS,18,126,600,350,1575,4500,18126
Maíz,2023/24,CORRIENTES,SALADAS,18,126,600,600,2400,4000,18126
Maíz,2024/25,CORRIENTES,SALADAS,18,126,400,400,2600,6500,18126
Maíz,2021/22,CORRIENTES,SAN LUIS DEL PALMAR,18,140,1200,1200,5400,4500,18140
Maíz,2022/23,CORRIENTES,SAN LUIS DEL PALMAR,18,140,1200,800,3600,4500,18140
Maíz,2023/24,CORRIENTES,SAN LUIS DEL PALMAR,18,140,1200,1200,4800,4000,18140
Maíz,2024/25,CORRIENTES,SAN LUIS DEL PALMAR,18,140,720,320,2080,6500,18140
Maíz,2021/22,CORRIENTES,SAN MARTIN,18,147,800,800,3600,4500,18147
Maíz,2022/23,CORRIENTES,SAN MARTIN,18,147,800,550,2475,4500,18147
Maíz,2023/24,CORRIENTES,SAN MARTIN,18,147,800,800,3200,4000,18147
Maíz,2024/25,CORRIENTES,SAN MARTIN,18,147,640,640,4160,6500,18147
Maíz,2021/22,CORRIENTES,SAN MIGUEL,18,154,250,250,1125,4500,18154
Maíz,2022/23,CORRIENTES,SAN MIGUEL,18,154,250,200,900,4500,18154
Maíz,2023/24,CORRIENTES,SAN MIGUEL,18,154,250,250,1000,4000,18154
Maíz,2024/25,CORRIENTES,SAN MIGUEL,18,154,200,200,1300,6500,18154
Maíz,2021/22,CORRIENTES,SAN ROQUE,18,161,450,450,2025,4500,18161
Maíz,2022/23,CORRIENTES,SAN ROQUE,18,161,450,350,1575,4500,18161
Maíz,2023/24,CORRIENTES,SAN ROQUE,18,161,450,450,1800,4000,18161
Maíz,2024/25,CORRIENTES,SAN ROQUE,18,161,360,360,2340,6500,18161
Maíz,2021/22,CORRIENTES,SANTO TOME,18,168,400,400,1800,4500,18168
Maíz,2022/23,CORRIENTES,SANTO TOME,18,168,400,250,1125,4500,18168
Maíz,2023/24,CORRIENTES,SANTO TOME,18,168,400,400,1600,4000,18168
Maíz,2024/25,CORRIENTES,SANTO TOME,18,168,320,320,2080,6500,18168
Maíz,2021/22,CORRIENTES,SAUCE,18,175,300,300,1350,4500,18175
Maíz,2022/23,CORRIENTES,SAUCE,18,175,300,200,900,4500,18175
Maíz,2023/24,CORRIENTES,SAUCE,18,175,500,500,2000,4000,18175
Maíz,2024/25,CORRIENTES,SAUCE,18,175,500,400,2600,6500,18175
Maíz,2021/22,ENTRE RIOS,COLON,30,8,13000,11950,35850,3000,30008
Maíz,2022/23,ENTRE RIOS,COLON,30,8,13000,8000,13600,1700,30008
Maíz,2023/24,ENTRE RIOS,COLON,30,8,16000,11500,65550,5700,30008
Maíz,2024/25,ENTRE RIOS,COLON,30,8,7000,6600,44220,6700,30008
Maíz,2021/22,ENTRE RIOS,CONCORDIA,30,15,7900,7900,32390,4100,30015
Maíz,2022/23,ENTRE RIOS,CONCORDIA,30,15,6980,6680,23380,3500,30015
Maíz,2023/24,ENTRE RIOS,CONCORDIA,30,15,7500,7500,49500,6600,30015
Maíz,2024/25,ENTRE RIOS,CONCORDIA,30,15,5800,5800,34220,5900,30015
Maíz,2021/22,ENTRE RIOS,DIAMANTE,30,21,31900,29800,149000,5000,30021
Maíz,2022/23,ENTRE RIOS,DIAMANTE,30,21,30000,26900,96840,3600,30021
Maíz,2023/24,ENTRE RIOS,DIAMANTE,30,21,32450,27250,166225,6100,30021
Maíz,2024/25,ENTRE RIOS,DIAMANTE,30,21,16500,15000,102000,6800,30021
Maíz,2021/22,ENTRE RIOS,FEDERACION,30,28,5300,5300,21200,4000,30028
Maíz,2022/23,ENTRE RIOS,FEDERACION,30,28,4450,3950,13035,3300,30028
Maíz,2023/24,ENTRE RIOS,FEDERACION,30,28,4700,4700,28200,6000,30028
Maíz,2024/25,ENTRE RIOS,FEDERACION,30,28,3100,3100,18910,6100,30028
Maíz,2021/22,ENTRE RIOS,FEDERAL,30,35,8800,8800,37840,4300,30035
Maíz,2022/23,ENTRE RIOS,FEDERAL,30,35,7950,6450,21930,3400,30035
Maíz,2023/24,ENTRE RIOS,FEDERAL,30,35,14600,13100,78600,6000,30035
Maíz,2024/25,ENTRE RIOS,FEDERAL,30,35,8000,8000,48800,6100,30035
Maíz,2021/22,ENTRE RIOS,FELICIANO,30,42,6500,6500,26000,4000,30042
Maíz,2022/23,ENTRE RIOS,FELICIANO,30,42,5700,5700,19950,3500,30042
Maíz,2023/24,ENTRE RIOS,FELICIANO,30,42,6500,6500,38350,5900,30042
Maíz,2024/25,ENTRE RIOS,FELICIANO,30,42,4800,4800,28320,5900,30042
Maíz,2021/22,ENTRE RIOS,GUALEGUAY,30,49,45000,43650,187695,4300,30049
Maíz,2022/23,ENTRE RIOS,GUALEGUAY,30,49,32000,13000,19500,1500,30049
Maíz,2023/24,ENTRE RIOS,GUALEGUAY,30,49,38000,29000,168200,5800,30049
Maíz,2024/25,ENTRE RIOS,GUALEGUAY,30,49,38000,37000,247900,6700,30049
Maíz,2021/22,ENTRE RIOS,GUALEGUAYCHU,30,56,74000,71550,236115,3300,30056
Maíz,2022/23,ENTRE RIOS,GUALEGUAYCHU,30,56,84600,55600,105640,1900,30056
Maíz,2023/24,ENTRE RIOS,GUALEGUAYCHU,30,56,85000,66000,396000,6000,30056
Maíz,2024/25,ENTRE RIOS,GUALEGUAYCHU,30,56,80000,77500,519250,6700,30056
Maíz,2021/22,ENTRE RIOS,LA PAZ,30,70,39500,37700,158340,4200,30070
Maíz,2022/23,ENTRE RIOS,LA PAZ,30,70,37000,30500,109800,3600,30070
Maíz,2023/24,ENTRE RIOS,LA PAZ,30,70,45000,39200,231280,5900,30070
Maíz,2024/25,ENTRE RIOS,LA PAZ,30,70,17000,14000,84000,6000,30070
Maíz,2021/22,ENTRE RIOS,NOGOYA,30,77,46000,41700,133440,3200,30077
Maíz,2022/23,ENTRE RIOS,NOGOYA,30,77,51300,35300,67070,1900,30077
Maíz,2023/24,ENTRE RIOS,NOGOYA,30,77,55000,41000,205000,5000,30077
Maíz,2024/25,ENTRE RIOS,NOGOYA,30,77,46000,44500,298150,6700,30077
Maíz,2021/22,ENTRE RIOS,PARANA,30,84,58200,55600,278000,5000,30084
Maíz,2022/23,ENTRE RIOS,PARANA,30,84,53500,44000,162800,3700,30084
Maíz,2023/24,ENTRE RIOS,PARANA,30,84,58450,50250,311550,6200,30084
Maíz,2024/25,ENTRE RIOS,PARANA,30,84,23500,20700,132480,6400,30084
Maíz,2021/22,ENTRE RIOS,SAN SALVADOR,30,88,5500,5300,14310,2700,30088
Maíz,2022/23,ENTRE RIOS,SAN SALVADOR,30,88,5000,2900,4640,1600,30088
Maíz,2023/24,ENTRE RIOS,SAN SALVADOR,30,88,12000,8400,46200,5500,30088
Maíz,2024/25,ENTRE RIOS,SAN SALVADOR,30,88,4000,3700,24790,6700,30088
Maíz,2021/22,ENTRE RIOS,TALA,30,91,26000,25050,80160,3200,30091
Maíz,2022/23,ENTRE RIOS,TALA,30,91,21800,11800,17700,1500,30091
Maíz,2023/24,ENTRE RIOS,TALA,30,91,30000,21000,105000,5000,30091
Maíz,2024/25,ENTRE RIOS,TALA,30,91,19000,18200,118300,6500,30091
Maíz,2021/22,ENTRE RIOS,URUGUAY,30,98,62000,60200,159530,2650,30098
Maíz,2022/23,ENTRE RIOS,URUGUAY,30,98,56000,35000,66500,1900,30098
Maíz,2023/24,ENTRE RIOS,URUGUAY,30,98,57000,43500,261000,6000,30098
Maíz,2024/25,ENTRE RIOS,URUGUAY,30,98,35000,33500,224450,6700,30098
Maíz,2021/22,ENTRE RIOS,VICTORIA,30,105,45500,43800,188340,4300,30105
Maíz,2022/23,ENTRE RIOS,VICTORIA,30,105,35600,18600,35340,1900,30105
Maíz,2023/24,ENTRE RIOS,VICTORIA,30,105,50000,38000,190000,5000,30105
Maíz,2024/25,ENTRE RIOS,VICTORIA,30,105,29000,27600,184920,6700,30105
Maíz,2021/22,ENTRE RIOS,VILLAGUAY,30,113,42000,41100,127410,3100,30113
Maíz,2022/23,ENTRE RIOS,VILLAGUAY,30,113,44400,25400,40640,1600,30113
Maíz,2023/24,ENTRE RIOS,VILLAGUAY,30,113,56000,41000,225500,5500,30113
Maíz,2024/25,ENTRE RIOS,VILLAGUAY,30,113,23000,21500,144050,6700,30113
Maíz,2021/22,FORMOSA,BERMEJO,34,7,2394,1090,4033,3700,34007
Maíz,2023/24,FORMOSA,BERMEJO,34,7,5280,3580,8807,2460,34007
Maíz,2024/25,FORMOSA,BERMEJO,34,7,350,114,431,3800,34007
Maíz,2021/22,FORMOSA,FORMOSA,34,14,6325,762,3962,5199,34014
Maíz,2022/23,FORMOSA,FORMOSA,34,14,4500,1659,6137,3699,34014
Maíz,2023/24,FORMOSA,FORMOSA,34,14,430,158,390,2468,34014
Maíz,2024/25,FORMOSA,FORMOSA,34,14,2420,785,2982,3800,34014
Maíz,2021/22,FORMOSA,LAISHI,34,21,4676,676,3380,5000,34021
Maíz,2022/23,FORMOSA,LAISHI,34,21,4300,1585,5864,3700,34021
Maíz,2023/24,FORMOSA,LAISHI,34,21,2012,742,1824,2458,34021
Maíz,2024/25,FORMOSA,LAISHI,34,21,2650,859,3266,3800,34021
Maíz,2021/22,FORMOSA,PATINO,34,35,14605,3855,8096,2100,34035
Maíz,2022/23,FORMOSA,PATINO,34,35,17000,6266,23184,3700,34035
Maíz,2023/24,FORMOSA,PATINO,34,35,27700,10210,25116,2460,34035
Maíz,2024/25,FORMOSA,PATINO,34,35,16400,5319,20212,3800,34035
Maíz,2021/22,FORMOSA,PILAGAS,34,42,1504,354,1062,3000,34042
Maíz,2022/23,FORMOSA,PILAGAS,34,42,2000,737,2728,3701,34042
Maíz,2023/24,FORMOSA,PILAGAS,34,42,1900,700,1723,2461,34042
Maíz,2024/25,FORMOSA,PILAGAS,34,42,2470,801,3044,3800,34042
Maíz,2022/23,FORMOSA,PILCOMAYO,34,49,200,74,273,3689,34049
Maíz,2023/24,FORMOSA,PILCOMAYO,34,49,140,52,127,2442,34049
Maíz,2024/25,FORMOSA,PILCOMAYO,34,49,1030,334,1269,3800,34049
Maíz,2021/22,FORMOSA,PIRANE,34,56,10770,4220,18990,4500,34056
Maíz,2022/23,FORMOSA,PIRANE,34,56,16100,5934,21957,3700,34056
Maíz,2023/24,FORMOSA,PIRANE,34,56,8600,3170,7798,2460,34056
Maíz,2024/25,FORMOSA,PIRANE,34,56,11740,3808,14469,3800,34056
Maíz,2021/22,JUJUY,DR. MANUEL BELGRANO,38,21,84,84,336,4000,38021
Maíz,2022/23,JUJUY,DR. MANUEL BELGRANO,38,21,84,84,336,4000,38021
Maíz,2023/24,JUJUY,DR. MANUEL BELGRANO,38,21,84,84,359,4274,38021
Maíz,2024/25,JUJUY,DR. MANUEL BELGRANO,38,21,100,100,398,4000,38021
Maíz,2021/22,JUJUY,EL CARMEN,38,14,950,950,2375,2500,38014
Maíz,2022/23,JUJUY,EL CARMEN,38,14,1132,1132,4528,4000,38014
Maíz,2023/24,JUJUY,EL CARMEN,38,14,1358,1129,4855,4300,38014
Maíz,2024/25,JUJUY,EL CARMEN,38,14,1258,1229,4916,4000,38014
Maíz,2021/22,JUJUY,LEDESMA,38,35,84,84,336,4000,38035
Maíz,2022/23,JUJUY,LEDESMA,38,35,84,84,336,4000,38035
Maíz,2023/24,JUJUY,LEDESMA,38,35,420,396,1703,4301,38035
Maíz,2024/25,JUJUY,LEDESMA,38,35,300,276,1104,4000,38035
Maíz,2021/22,JUJUY,PALPALA,38,42,144,144,576,4000,38042
Maíz,2022/23,JUJUY,PALPALA,38,42,144,144,576,4000,38042
Maíz,2023/24,JUJUY,PALPALA,38,42,144,143,613,4287,38042
Maíz,2024/25,JUJUY,PALPALA,38,42,140,139,554,4000,38042
Maíz,2021/22,JUJUY,SAN ANTONIO,38,56,320,320,1280,4000,38056
Maíz,2022/23,JUJUY,SAN ANTONIO,38,56,1175,1175,4698,3998,38056
Maíz,2023/24,JUJUY,SAN ANTONIO,38,56,1175,1155,4967,4300,38056
Maíz,2024/25,JUJUY,SAN ANTONIO,38,56,500,490,1960,4000,38056
Maíz,2021/22,JUJUY,SAN PEDRO,38,63,2050,2050,8200,4000,38063
Maíz,2022/23,JUJUY,SAN PEDRO,38,63,2232,2232,8928,4000,38063
Maíz,2023/24,JUJUY,SAN PEDRO,38,63,3348,3318,14267,4300,38063
Maíz,2024/25,JUJUY,SAN PEDRO,38,63,2000,1970,7880,4000,38063
Maíz,2021/22,JUJUY,SANTA BARBARA,38,70,5980,3096,12384,4000,38070
Maíz,2022/23,JUJUY,SANTA BARBARA,38,70,6159,3957,15828,4000,38070
Maíz,2023/24,JUJUY,SANTA BARBARA,38,70,6159,4741,20386,4300,38070
Maíz,2024/25,JUJUY,SANTA BARBARA,38,70,2000,1400,5600,4000,38070
Maíz,2023/24,JUJUY,VALLE GRANDE,38,105,700,700,3010,4300,38105
Maíz,2024/25,JUJUY,VALLE GRANDE,38,105,1300,1000,4000,4000,38105
Maíz,2021/22,LA PAMPA,ATREUCO,42,7,53600,45100,248050,5500,42007
Maíz,2022/23,LA PAMPA,ATREUCO,42,7,57000,51300,282150,5500,42007
Maíz,2023/24,LA PAMPA,ATREUCO,42,7,79500,71540,393470,5500,42007
Maíz,2024/25,LA PAMPA,ATREUCO,42,7,50300,38230,248495,6500,42007
Maíz,2021/22,LA PAMPA,CAPITAL,42,21,52100,33200,166000,5000,42021
Maíz,2022/23,LA PAMPA,CAPITAL,42,21,39800,25273,126365,5000,42021
Maíz,2023/24,LA PAMPA,CAPITAL,42,21,45200,28700,143500,5000,42021
Maíz,2024/25,LA PAMPA,CAPITAL,42,21,44200,23650,130075,5500,42021
Maíz,2021/22,LA PAMPA,CATRILO,42,28,71700,62600,406900,6500,42028
Maíz,2022/23,LA PAMPA,CATRILO,42,28,52700,45956,252758,5500,42028
Maíz,2023/24,LA PAMPA,CATRILO,42,28,64600,56330,309815,5500,42028
Maíz,2024/25,LA PAMPA,CATRILO,42,28,53700,41990,272935,6500,42028
Maíz,2021/22,LA PAMPA,CHAPALEUFU,42,56,64700,54600,475102,8702,42056
Maíz,2022/23,LA PAMPA,CHAPALEUFU,42,56,64700,54700,419549,7670,42056
Maíz,2023/24,LA PAMPA,CHAPALEUFU,42,56,46800,43200,374112,8660,42056
Maíz,2024/25,LA PAMPA,CHAPALEUFU,42,56,75600,52900,380880,7200,42056
Maíz,2021/22,LA PAMPA,CONHELO,42,35,89400,64300,392301,6101,42035
Maíz,2022/23,LA PAMPA,CONHELO,42,35,84700,52300,339427,6490,42035
Maíz,2023/24,LA PAMPA,CONHELO,42,35,90700,67100,461648,6880,42035
Maíz,2024/25,LA PAMPA,CONHELO,42,35,86100,57750,346500,6000,42035
Maíz,2021/22,LA PAMPA,GUATRACHE,42,70,27500,8200,32800,4000,42070
Maíz,2022/23,LA PAMPA,GUATRACHE,42,70,17300,6936,27744,4000,42070
Maíz,2023/24,LA PAMPA,GUATRACHE,42,70,23300,9350,37400,4000,42070
Maíz,2024/25,LA PAMPA,GUATRACHE,42,70,29900,9890,39560,4000,42070
Maíz,2021/22,LA PAMPA,HUCAL,42,77,10500,4300,15050,3500,42077
Maíz,2022/23,LA PAMPA,HUCAL,42,77,4500,540,1890,3500,42077
Maíz,2023/24,LA PAMPA,HUCAL,42,77,41000,4900,17150,3500,42077
Maíz,2024/25,LA PAMPA,HUCAL,42,77,18700,2240,7840,3500,42077
Maíz,2021/22,LA PAMPA,MARACO,42,105,57400,45100,375800,8333,42105
Maíz,2022/23,LA PAMPA,MARACO,42,105,48100,30700,238846,7780,42105
Maíz,2023/24,LA PAMPA,MARACO,42,105,57900,48000,420000,8750,42105
Maíz,2024/25,LA PAMPA,MARACO,42,105,63500,44400,310800,7000,42105
Maíz,2021/22,LA PAMPA,QUEMU QUEMU,42,119,72100,58300,492099,8441,42119
Maíz,2022/23,LA PAMPA,QUEMU QUEMU,42,119,54300,43300,340338,7860,42119
Maíz,2023/24,LA PAMPA,QUEMU QUEMU,42,119,73600,62600,455728,7280,42119
Maíz,2024/25,LA PAMPA,QUEMU QUEMU,42,119,53700,36500,237250,6500,42119
Maíz,2021/22,LA PAMPA,RANCUL,42,126,68100,56900,449999,7909,42126
Maíz,2022/23,LA PAMPA,RANCUL,42,126,73000,61500,395445,6430,42126
Maíz,2023/24,LA PAMPA,RANCUL,42,126,80500,62000,426560,6880,42126
Maíz,2024/25,LA PAMPA,RANCUL,42,126,78200,53150,318900,6000,42126
Maíz,2021/22,LA PAMPA,REALICO,42,133,65900,43700,366800,8394,42133
